iso3,area,year,1,2,3,4,5,N,3+,fi_0,fi_1,fi_2
AFG,Panjsher,2017,39808,47770,55732,15923,0,159233,71655,0.450000942015788,0.183333019328071,0.0833328099912288
AFG,Panjsher,2018,380863,253909,143882,67709,0,846363,211591,0.250000295381533,0.110000082706829,0.054444461510933
AFG,Panjsher,2019,83500,58450,16700,8350,0,167000,25050,0.15,0.0666666666666667,0.0333333333333333
AFG,Panjsher,2020,67970,76467,33985,8496,0,186918,42481,0.227270781840165,0.0909079560734297,0.0404033378867263
AFG,Panjsher,2021,59474,87505,67765,33883,0,248627,101648,0.408837334641853,0.181705928961859,0.0908531879303356
AFG,Panjsher,2022,67765,79059,67765,22588,0,237177,90353,0.380951778629462,0.15872955640724,0.074073605600693
AFG,Parwan,2017,242580,346543,69309,34654,0,693086,103963,0.150000144282239,0.0666665704785072,0.0333332050824541
AFG,Parwan,2018,452783,129367,64683,13596,0,660429,78279,0.11852750257787,0.0463713737585721,0.0200319287412677
AFG,Parwan,2019,362281,253596,108684,36228,0,760789,144912,0.190475940109544,0.0793649750456434,0.0370369883546336
AFG,Parwan,2020,258195,295080,184425,73770,0,811470,258195,0.318181818181818,0.136363636363636,0.0656565656565657
AFG,Parwan,2021,258195,295080,392254,196127,0,1141656,588381,0.515375034160903,0.229055570738179,0.11452778536909
AFG,Parwan,2022,245159,392254,245159,147095,0,1029667,392254,0.380952288458307,0.174603051277743,0.0899469871758971
AFG,Samangan,2017,133374,133374,113166,24250,0,404164,137416,0.340000593818351,0.133333663232417,0.0577779757172281
AFG,Samangan,2018,280893,280893,327709,46816,0,936311,374525,0.400000640812721,0.150000373807421,0.061111342515705
AFG,Samangan,2019,148001,126858,126858,42286,0,444003,169144,0.380952380952381,0.158730158730159,0.0740740740740741
AFG,Samangan,2020,105715,172196,148001,86098,0,512010,234099,0.457215679381262,0.208457517105786,0.106854032798839
AFG,Samangan,2021,129147,193975,228901,143063,0,695086,371964,0.535133782006831,0.246984785575694,0.128066167351954
AFG,Samangan,2022,85838,200289,171676,114451,0,572254,286127,0.5,0.233333449831718,0.122222338720607
AFG,Sari pul,2017,145976,175172,204367,58391,0,583906,262758,0.450000513781328,0.183333732941033,0.0833336187674044
AFG,Sari pul,2018,389951,389951,389951,129984,0,1299837,519935,0.400000153865446,0.166666794887872,0.0777778718066616
AFG,Sari pul,2019,213495,182996,213495,60999,0,670985,274494,0.409091112319948,0.166666915057714,0.0757577789866142
AFG,Sari pul,2020,182996,248401,217351,62100,0,710848,279451,0.393123424417034,0.160161290927643,0.0728005299460801
AFG,Sari pul,2021,155251,279818,288926,247651,0,971646,536577,0.552235073267425,0.269037626186217,0.146318721015679
AFG,Sari pul,2022,123826,330202,247651,123826,0,825505,371477,0.449999697155075,0.2,0.100000067298872
AFG,Takhar,2017,460085,337396,204482,20448,0,1022411,224930,0.219999589206298,0.0799997913428814,0.0311109937414819
AFG,Takhar,2018,201229,281721,281721,77162,0,841833,358883,0.42631139430267,0.172656967989296,0.0779211025887029
AFG,Takhar,2019,429328,321996,268330,53666,0,1073320,321996,0.3,0.116666666666667,0.05
AFG,Takhar,2020,330572,377797,283348,94449,0,1086166,377797,0.347826207043859,0.144927509545809,0.0676327968693961
AFG,Takhar,2021,389596,584394,268185,201139,0,1443314,469324,0.325171099289552,0.154843413606926,0.0825831693203589
AFG,Takhar,2022,335232,469324,469324,201139,0,1475019,670463,0.454545331280478,0.196969666153453,0.0959595925355688
AFG,Takhar Urban,2020,72548,65293,29720,22290,0,189851,52010,0.27395167789477,0.130453179949891,0.0695750293066083
AFG,Takhar Urban,2021,59440,59440,37150,22427,0,178457,59577,0.333845127957996,0.153172286134288,0.0789844799214003
AFG,Takhar Urban,2022,16820,44853,39247,22427,0,123347,61674,0.500004053604871,0.227274815493418,0.116162803581225
AFG,Uruzgan,2017,108917,90764,127070,36306,0,363057,163376,0.45000096403595,0.183333930117493,0.0833337158872819
AFG,Uruzgan,2018,143764,488797,575055,230022,0,1437638,805077,0.559999805236089,0.239999916529752,0.115555515366177
AFG,Uruzgan,2019,64270,128540,149963,107117,0,449890,257080,0.571428571428571,0.269841516815222,0.142857389831095
AFG,Uruzgan,2020,128540,152628,192810,109020,0,582998,301830,0.517720472454451,0.234906466231445,0.119857472352678
AFG,Uruzgan,2021,109020,174432,231874,173905,0,689231,405779,0.588741655555249,0.280353031131798,0.14952155211952
AFG,Uruzgan,2022,86953,231874,173905,115937,0,608669,289842,0.476189850312732,0.222222039674547,0.116402072938384
AFG,Wardak,2017,185931,278897,123954,30989,0,619771,154943,0.250000403374795,0.100000376483142,0.044444731288743
AFG,Wardak,2018,190278,253704,126852,63426,0,634260,190278,0.3,0.133333333333333,0.0666666666666667
AFG,Wardak,2019,194660,194660,194660,97330,0,681310,291990,0.428571428571429,0.19047619047619,0.0952380952380952
AFG,Wardak,2020,198077,259546,198077,99039,0,754739,297116,0.393667214759009,0.174963353777487,0.087481750497707
AFG,Wardak,2021,212505,297507,307190,175537,0,992739,482727,0.486257717285208,0.22102620460497,0.112968934097146
AFG,Wardak,2022,131653,351075,263306,175537,0,921571,438843,0.47619011448928,0.222221981088091,0.116401955646029
AFG,Zabul,2017,116911,142189,41077,15799,0,315976,56876,0.180001012735144,0.0766672152315366,0.0366669901792823
AFG,Zabul,2018,53796,143456,125524,35864,0,358640,161388,0.45,0.183333333333333,0.0833333333333333
AFG,Zabul,2019,113294,169942,113294,37765,0,434295,151059,0.347825786619694,0.144927602973401,0.0676329837245805
AFG,Zabul,2020,113294,153740,134522,56647,0,458203,191169,0.417214640672366,0.180281083566309,0.0875667189724496
AFG,Zabul,2021,134522,153276,204368,102184,0,594350,306552,0.515776899133507,0.22923417739267,0.114617088696335
AFG,Zabul,2022,102184,178822,178822,76638,0,536466,255460,0.476190476190476,0.206349206349206,0.100529100529101
AGO,Bibala,2021,8470,24598,46582,12704,0,92354,59286,0.641942958615761,0.259833539063459,0.117179548259956
AGO,Bondo,2019,542,542,616,355,0,2055,971,0.472506082725061,0.215085158150852,0.110083806434171
AGO,Cahama,2021,4499,21805,44993,22497,0,93794,67490,0.719555621894791,0.319803683249106,0.159902433939153
AGO,Camucuio,2021,6396,12793,36362,16528,0,72079,52890,0.733778215569028,0.321027391242017,0.157965565560011
AGO,Chiange,2019,8125,12187,12187,14624,0,47123,26811,0.568957833754218,0.293098203990974,0.16666312982337
AGO,Chibia,2021,22880,70762,129731,23587,0,246960,153318,0.620821185617104,0.238776859950329,0.100816596479862
AGO,Chicomba,2021,16309,55367,73390,32618,0,177684,106008,0.596609711622881,0.260060932141705,0.127480996225509
AGO,Chimbemba,2019,6214,8156,9710,17866,0,41946,27576,0.657416678586754,0.361115084473688,0.215022489232187
AGO,Chinguanja,2019,325,578,2637,542,0,4082,3179,0.778784909358158,0.303854319777887,0.130791006587185
AGO,Cuangar,2019,4788,3990,3325,2128,0,14231,5453,0.383177570093458,0.177570093457944,0.0924195223260644
AGO,Cuanhama,2021,139858,139858,192390,48098,0,520204,240488,0.462295560972234,0.184918480698598,0.0821861338158791
AGO,Cuchi,2019,2240,6108,13438,3054,0,24840,16492,0.663929146537842,0.262292002147075,0.114752191805332
AGO,Curoca,2021,7917,10231,18473,18473,0,55094,36946,0.670599339310996,0.335299669655498,0.186277594253054
AGO,Cuvelai,2021,11057,28578,33170,7371,0,80176,40541,0.505650069846338,0.199195104104304,0.0868284219162288
AGO,Dinde,2019,5026,10453,5227,1407,0,22113,6634,0.300004522226744,0.121210750840381,0.0545430792344373
AGO,Evale,2019,3323,27693,17724,27693,0,76433,45417,0.594206690827261,0.318841338165452,0.186795406870505
AGO,Humbe,2019,15114,8996,14394,7197,0,45701,21591,0.472440427999387,0.209973523555283,0.104986761777642
AGO,Humpata,2021,16545,26747,55151,16545,0,114988,71696,0.623508540021567,0.255797706427337,0.117240253089211
AGO,Impulo,2019,5974,5817,5345,3301,0,20437,8646,0.423056221558937,0.194858997569767,0.100846503890003
AGO,Jamba,2021,26006,31531,58513,19504,0,135554,78017,0.575541850480251,0.239808489605618,0.111910300610007
AGO,Kafima,2019,5023,26119,17580,20092,0,68814,37672,0.547446740488854,0.279807403532227,0.158152572312482
AGO,Kahama,2019,2446,8969,8153,25275,0,44843,33428,0.745445219989742,0.436359446662058,0.270704953331004
AGO,Kapelongo,2019,25712,14340,9889,8406,0,58347,18295,0.31355510994567,0.152541404585211,0.0828624912639515
AGO,Kutato,2019,1653,3758,8267,2255,0,15933,10522,0.660390384736082,0.267306847423586,0.120553428593346
AGO,Matala,2019,70580,35290,23997,23997,0,153864,47994,0.31192481672126,0.15596240836063,0.0866457824225723
AGO,Mocamedes,2021,167269,148683,76840,19210,0,412002,96050,0.233129936262445,0.0932519745049781,0.0414453220022125
AGO,Mongua,2019,20469,26534,27292,30324,0,104619,57616,0.550722144161195,0.280191297310559,0.157808598608071
AGO,Mukope,2019,3911,15645,31290,35201,0,86047,66491,0.772728857484863,0.393939746107747,0.222222222222222
AGO,Município dos Gambos (ex-chiange),2021,9828,19068,54056,24571,0,107523,78627,0.731257498395692,0.31992534930511,0.157423682994956
AGO,Namacunde,2021,27384,79619,73023,18256,0,198282,91279,0.460349401357662,0.184140096764541,0.0818402297961713
AGO,Naulila,2019,6085,18256,21299,21299,0,66939,42598,0.636370426806495,0.318185213403248,0.176769563001804
AGO,Ombadja,2021,39163,94898,176233,97907,0,408201,274140,0.671580912344654,0.303810296071462,0.154570093328205
AGO,Ombala yo mungu,2019,11866,11866,17799,26106,0,67637,43905,0.649126957138844,0.34503304404394,0.200782609124197
AGO,Otchinjau,2019,5273,7617,8496,10254,0,31640,18750,0.592604298356511,0.305562579013906,0.173872734934682
AGO,Oximolo,2019,934,1557,1557,2698,0,6746,4255,0.630744144678328,0.343561616760549,0.203396251276477
AGO,Quilengues,2019,19360,18965,4741,4741,0,47807,9482,0.198339155353819,0.0991695776769092,0.0550942098205051
AGO,Quilengues,2021,18082,27123,40684,13561,0,99450,54245,0.54544997486174,0.227269984917044,0.106058879392213
AGO,Savate,2019,1329,2924,6646,2658,0,13557,9304,0.686287526738954,0.294116200732709,0.141607861457386
AGO,Tômbwa (porto alexandre),2021,10933,21155,36444,14577,0,83109,51021,0.613904631267372,0.263100265915845,0.126677014523096
AGO,Virei,2021,4122,10306,21304,10652,0,46384,31956,0.688944463608141,0.306197539381396,0.153098769690698
BDI,Buragane,2017,107150,214300,45241,11906,0,378597,57147,0.15094414377293,0.0607972769638076,0.0272541339031565
BDI,Buragane,2018,197376,247378,26317,0,0,471071,26317,0.0558663131460013,0.0186221043820004,0.00620736812733348
BDI,Buragane,2020,225445,78950,26317,0,0,330712,26317,0.0795767918914342,0.0265255972971447,0.00884186576571492
BDI,Buragane,2021,457334,182934,30489,0,0,670757,30489,0.0454546132205851,0.015151537740195,0.00505051258006501
BDI,Buragane,2022,466906,124508,31127,0,0,622541,31127,0.0499999196840047,0.0166666398946683,0.00555554663155608
BDI,Crête Congo Nil,2020,1212389,378872,194206,0,0,1785467,194206,0.108770422528112,0.0362568075093706,0.0120856025031235
BDI,Crête Congo Nil,2021,968564,387425,129142,0,0,1485131,129142,0.0869566388419607,0.0289855462806536,0.00966184876021786
BDI,Crête Congo Nil,2022,988835,263689,65922,0,0,1318446,65922,0.0499997724593954,0.0166665908197985,0.00555553027326615
BDI,Crête congo mil,2022,1275978,318994,159497,0,0,1754469,159497,0.0909089872776321,0.0303029957592107,0.0101009985864036
BDI,Crête congo nil,2017,410008,1054305,410008,58573,0,1932894,468581,0.242424571652662,0.0909092790396162,0.0370371520056914
BDI,Crête congo nil,2018,712090,1165238,245995,0,0,2123323,245995,0.115853782019975,0.0386179273399918,0.0128726424466639
BDI,Dépression du Nord,2021,452838,452838,150946,50315,0,1106937,201261,0.18181793543806,0.0757573978163768,0.0353534121634745
BDI,Dépressions de l'est,2017,234429,488395,162798,26048,0,911670,188846,0.207142935492009,0.0785715591533486,0.0325397957106799
BDI,Dépressions de l`Est,2018,323874,554185,165536,35986,0,1079581,201522,0.186666864274195,0.0733333889104508,0.0318518635161851
BDI,Dépressions de l`Est,2020,503805,215916,71972,0,0,791693,71972,0.0909089760803746,0.0303029920267915,0.0101009973422638
BDI,Dépressions de l`Est,2021,614287,283517,141758,0,0,1039562,141758,0.136363199116551,0.045454399705517,0.0151514665685057
BDI,Dépressions de l`Est,2022,675385,241209,48242,0,0,964836,48242,0.0500002072891144,0.0166667357630381,0.00555557858767938
BDI,Dépressions de l`est,2017,271917,743241,226598,45320,0,1287076,271918,0.211268021468818,0.0821598724550842,0.0352114232397914
BDI,Dépressions de l`est,2018,359861,590171,129550,0,0,1079582,129550,0.120000148205509,0.0400000494018364,0.0133333498006121
BDI,Dépressions de l’Est,2020,359861,287888,107958,35986,0,791693,143944,0.181817952160749,0.0757574800669788,0.0353534906979235
BDI,Dépressions de l’Est,2021,567034,330770,141759,0,0,1039563,141759,0.136364029885635,0.0454546766285449,0.0151515588761816
BDI,Dépressions de l’est,2022,520860,260430,130215,0,0,911505,130215,0.142857142857143,0.0476190476190476,0.0158730158730159
BDI,Dépressions du Nord,2020,651152,300532,100177,50089,0,1101950,150266,0.136363718862017,0.0606061981033622,0.0303031494673584
BDI,Dépressions du nord,2017,271917,543835,362556,130239,0,1308547,492795,0.376597095862816,0.158708857992873,0.0750206144678028
BDI,Dépressions du nord,2018,601064,841489,180319,20035,0,1642907,200354,0.121950907750713,0.0447152516849706,0.01761504996259
BDI,Dépressions du nord,2020,601064,400709,100177,0,0,1101950,100177,0.090908843413948,0.0303029478046493,0.0101009826015498
BDI,Dépressions du nord,2021,553468,352207,150946,0,0,1056621,150946,0.14285727805902,0.0476190926863401,0.0158730308954467
BDI,Dépressions du nord,2022,716654,308210,102737,0,0,1127601,102737,0.0911111288478815,0.0303703762826272,0.0101234587608757
BDI,Haute Altitude,2020,1371878,242096,80699,0,0,1694673,80699,0.0476192162145736,0.0158730720715245,0.00529102402384151
BDI,Haute Altitude,2021,898224,552753,138188,0,0,1589165,138188,0.0869563575840143,0.0289854525280047,0.00966181750933492
BDI,Haute altitude,2017,605008,1236906,255448,40334,0,2137696,295782,0.138364856368726,0.0524109446182557,0.0216631987585388
BDI,Haute altitude,2018,887224,1404772,221806,0,0,2513802,221806,0.0882352707174232,0.0294117569058078,0.00980391896860258
BDI,Haute altitude,2020,1109030,443612,221806,0,0,1774448,221806,0.125,0.0416666666666667,0.0138888888888889
BDI,Haute altitude,2021,1036412,345470,138188,0,0,1520070,138188,0.0909089712973745,0.0303029904324582,0.0101009968108194
BDI,Haute altitude,2022,970109,373119,149248,0,0,1492476,149248,0.10000026801101,0.0333334226703366,0.0111111408901122
BDI,Haute altitude nord,2022,1193748,280882,140441,0,0,1615071,140441,0.0869565486594707,0.0289855162198236,0.00966183873994119
BDI,Imbo,2017,228296,570739,380493,76099,0,1255627,456592,0.363636653241767,0.141414342529005,0.0606061973641677
BDI,Imbo,2018,630812,689688,159806,42054,0,1522360,201860,0.13259675766573,0.0534069909000937,0.0239410447521538
BDI,Imbo,2020,420542,462596,84108,42054,0,1009300,126162,0.124999504607153,0.0555553353809571,0.0277776676904786
BDI,Imbo,2021,563650,620015,112730,56365,0,1352760,169095,0.125,0.0555555555555556,0.0277777777777778
BDI,Imbo,2022,690537,345269,115090,0,0,1150896,115090,0.100000347555296,0.0333334491850987,0.0111111497283662
BDI,Plaine imbo,2022,607645,405097,50637,0,0,1063379,50637,0.0476189580572872,0.0158729860190957,0.00529099533969858
BDI,Plateaux Humides,2020,2278545,1226909,525818,0,0,4031272,525818,0.130434761038203,0.0434782536794011,0.014492751226467
BDI,Plateaux Humides,2021,2100737,1575553,525184,0,0,4201474,525184,0.124999940497073,0.0416666468323577,0.0138888822774526
BDI,Plateaux Secs de l'Est,2020,1089376,1198313,217875,0,0,2505564,217875,0.0869564696810778,0.0289854898936926,0.0096618299645642
BDI,Plateaux Secs de l’Est,2021,649369,1038990,278301,0,0,1966660,278301,0.141509462743942,0.0471698209146472,0.0157232736382157
BDI,Plateaux humides,2017,1019678,2476360,553539,174802,0,4224379,728341,0.172413744126652,0.0712643601974791,0.032950194836001
BDI,Plateaux humides,2018,1855208,2833408,607159,0,0,5295775,607159,0.114649697164249,0.0382165657214163,0.0127388552404721
BDI,Plateaux humides,2020,2361174,1011932,505966,0,0,3879072,505966,0.130434805025532,0.043478268341844,0.014492756113948
BDI,Plateaux humides,2021,1750614,1400491,525184,0,0,3676289,525184,0.142857103998081,0.0476190346660269,0.0158730115553423
BDI,Plateaux humides,2022,2278676,1429803,357451,0,0,4065930,357451,0.0879137122380366,0.0293045707460122,0.00976819024867073
BDI,Plateaux secs de l'est,2017,443227,1329680,443227,35458,0,2251592,478685,0.21259846366482,0.0761154774044321,0.0288713743678053
BDI,Plateaux secs de l'est,2022,1874762,468691,234345,0,0,2577798,234345,0.0909089851105479,0.0303029950368493,0.0101009983456164
BDI,Plateaux secs de l`Est,2018,1088081,1681580,375883,0,0,3145544,375883,0.119496977311397,0.0398323257704656,0.0132774419234885
BDI,Plateaux secs de l`Est,2020,1088081,1088081,197833,0,0,2373995,197833,0.0833333684359066,0.0277777894786355,0.00925926315954517
BDI,Plateaux secs de l`Est,2021,742135,927669,278300,0,0,1948104,278300,0.142856849531647,0.0476189498438824,0.0158729832812941
BDI,Plateaux secs de l`Est,2022,852377,852377,189417,0,0,1894171,189417,0.099999947206456,0.0333333157354853,0.0111111052451618
BDI,Plateaux secs de l`est,2017,354581,1418325,531872,177291,0,2482069,709163,0.285714458381294,0.119047724566346,0.0555556227038366
BEN,Abomey,2020,84549,28955,2316,0,0,115820,2316,0.0199965463650492,0.00666551545501641,0.00222183848500547
BEN,Abomey,2021,100764,15057,0,0,0,115821,0,0,0,0
BEN,Abomey,2022,97627,35717,15477,0,0,148821,15477,0.103997419718991,0.0346658065729971,0.0115552688576657
BEN,Abomey-calavi,2022,736842,101633,42347,0,0,880822,42347,0.0480766829166392,0.0160255609722131,0.00534185365740436
BEN,Adja-ouere,2020,128452,14597,2919,0,0,145968,2919,0.0199975337060178,0.00666584456867259,0.00222194818955753
BEN,Adja-ouere,2021,128452,17516,0,0,0,145968,0,0,0,0
BEN,Adja-ouere,2022,127540,40513,18006,0,0,186059,18006,0.0967757539275176,0.0322585846425059,0.010752861547502
BEN,Adjarra,2020,96614,23236,2446,0,0,122296,2446,0.0200006541505855,0.00666688471686182,0.00222229490562061
BEN,Adjarra,2021,111289,9784,1223,0,0,122296,1223,0.0100003270752927,0.00333344235843091,0.0011111474528103
BEN,Adjarra,2022,98825,34653,12834,2567,0,148879,15401,0.103446422934061,0.0402295376334697,0.0172414436481229
BEN,Adjohoun,2020,86043,7564,946,0,0,94553,946,0.0100049707571415,0.0033349902523805,0.00111166341746017
